tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v1-D-b256,v1,D,256,241,241,1,2032,4.7193,9.3177,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,242,242,2,2032,2.4872,2.544,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,243,243,1,2032,1.1544,7.8838,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,244,244,2,2032,4.2403,1.8994,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,245,245,1,2032,1.1553,7.8995,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,246,246,1,960,2.8479,1.2146,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,247,247,1,2032,0.0599,0.0408,0,2016,0,0,0,0
v1-D-b256,v1,D,256,248,248,1,160,1.0578,0.1619,0,16,0,0,0,0
v1-D-b256,v1,D,256,249,249,1,1728,0.646,1.2302,1008,1024,4,330301440,2,167772160
v1-D-b256,v1,D,256,250,250,1,1536,0.6951,4.1068,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,251,251,1,2032,3.1668,3.2876,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,252,252,1,2032,1.145,7.7939,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,253,253,1,1152,2.8148,1.9144,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,254,254,1,80,1.0516,0.1868,0,16,0,0,0,0
v1-D-b256,v1,D,256,255,255,1,2032,0.0582,0.034,0,2016,0,0,0,0
v1-D-b256,v1,D,256,256,256,2,2032,1.2621,1.1781,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,257,257,1,832,0.2588,0.706,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,258,258,1,2032,2.1949,7.8571,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,259,259,1,2032,3.6172,8.2559,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,260,260,1,2032,6.8128,11.6073,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,261,261,1,2032,4.5908,5.754,1280,1280,5,419430400,2,167772160
v1-D-b256,v1,D,256,262,262,1,80,0.0395,0.0402,0,0,0,0,0,0
v1-D-b256,v1,D,256,263,263,1,2032,1.014,0.9555,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,264,264,1,2032,1.3605,5.5236,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,265,265,1,2032,1.0286,5.094,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,266,266,1,2032,1.1379,7.444,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,267,267,2,2032,4.3761,3.7978,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,268,268,1,2032,0.4621,0.351,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,269,269,1,96,0.0419,0.0431,0,16,0,0,0,0
v1-D-b256,v1,D,256,270,270,1,2032,1.1392,7.7491,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,271,271,1,2032,5.2946,3.5665,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,272,272,1,2032,1.0317,5.0215,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,273,273,1,2032,1.1526,6.9008,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,274,274,1,2032,1.1476,7.8877,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,275,275,1,2032,0.0629,0.045,0,2016,0,0,0,0
v1-D-b256,v1,D,256,276,276,1,2032,3.0888,7.9904,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,277,277,1,2032,3.4189,8.2025,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,278,278,2,2032,3.1183,1.3753,1376,1536,6,450887680,1,83886080
v1-D-b256,v1,D,256,279,279,1,2032,1.1559,7.8959,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,280,280,1,2032,3.1111,8.2175,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,281,281,1,608,2.5746,0.5615,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,282,282,1,2032,1.8303,7.8913,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,283,283,2,2032,4.5997,4.8508,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,284,284,1,2032,0.0605,0.0399,0,2016,0,0,0,0
v1-D-b256,v1,D,256,285,285,1,2032,1.1555,7.8965,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,286,286,1,112,2.5458,0.3265,0,16,0,0,0,0
v1-D-b256,v1,D,256,287,287,1,2032,1.1739,8.0298,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,288,288,2,480,2.6284,0.3887,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,289,289,5,2032,3.079,2.8657,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,290,290,1,2032,1.1547,7.8885,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,291,291,1,2032,3.3219,7.7835,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,292,292,2,2032,2.4785,2.513,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,293,293,1,2032,0.063,0.0458,0,2016,0,0,0,0
v1-D-b256,v1,D,256,294,294,1,2032,1.1548,7.8719,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,295,295,2,2032,3.3256,3.4785,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,296,296,1,2032,0.0629,0.045,0,2016,0,0,0,0
v1-D-b256,v1,D,256,297,297,2,2032,1.9284,1.9443,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,298,298,1,2032,1.1517,7.8695,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,299,299,2,1552,3.8474,3.3357,656,768,3,214958080,3,251658240
v1-D-b256,v1,D,256,300,300,1,864,0.2752,0.8023,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,301,301,1,1072,2.0104,1.6121,0,16,0,0,4,335544320
v1-D-b256,v1,D,256,302,302,1,2032,0.0575,0.029,0,2016,0,0,0,0
v1-D-b256,v1,D,256,303,303,1,1984,2.2996,7.6466,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,304,304,1,2032,1.0386,5.1775,0,544,0,0,5,419430400
v1-D-b256,v1,D,256,305,305,1,288,3.0005,0.4051,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,306,306,3,2032,2.0261,2.0322,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,307,307,1,2032,1.1561,7.8921,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,308,308,1,1056,3.6934,1.8385,752,768,3,246415360,1,83886080
v1-D-b256,v1,D,256,309,309,1,2032,0.0591,0.0383,0,2016,0,0,0,0
v1-D-b256,v1,D,256,310,310,1,64,0.0355,0.0368,0,0,0,0,0,0
v1-D-b256,v1,D,256,311,311,1,1360,0.5712,2.7913,0,112,0,0,5,419430400
v1-D-b256,v1,D,256,312,312,1,2032,0.0572,0.0302,0,2016,0,0,0,0
v1-D-b256,v1,D,256,313,313,1,1136,1.9338,1.7229,0,16,0,0,4,335544320
v1-D-b256,v1,D,256,314,314,1,2032,2.6028,7.9692,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,315,315,1,2032,1.0257,5.1043,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,316,316,1,2032,0.75,2.2553,0,1152,0,0,3,251658240
v1-D-b256,v1,D,256,317,317,7,2032,5.0394,5.3389,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,318,318,1,2032,0.8434,3.2756,0,992,0,0,4,335544320
v1-D-b256,v1,D,256,319,319,1,2032,1.1398,7.9227,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,320,320,1,2032,0.0582,0.0347,0,2016,0,0,0,0
v1-D-b256,v1,D,256,321,321,1,2032,3.7195,8.1434,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,322,322,3,2032,0.0583,0.0329,0,2016,0,0,0,0
v1-D-b256,v1,D,256,323,323,1,96,0.0372,0.0372,0,32,0,0,0,0
v1-D-b256,v1,D,256,324,324,2,1392,2.8232,1.4814,752,768,3,246415360,2,167772160
v1-D-b256,v1,D,256,325,325,1,2032,1.0671,6.2634,0,480,0,0,6,503316480
v1-D-b256,v1,D,256,326,326,2,2032,3.502,3.6662,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,327,327,1,1712,0.8494,4.9151,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,328,328,1,48,1.1799,0.2268,0,16,0,0,0,0
v1-D-b256,v1,D,256,329,329,1,2032,1.1483,7.9025,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,330,330,1,1936,2.826,7.3372,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,331,331,4,2032,0.0578,0.0309,0,2016,0,0,0,0
v1-D-b256,v1,D,256,332,332,1,2032,3.4763,8.1896,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,333,333,1,128,2.5071,0.3242,0,16,0,0,0,0
v1-D-b256,v1,D,256,334,334,1,2032,1.1824,8.1343,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,335,335,1,2032,3.2511,8.2761,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,336,336,2,2032,0.0584,0.032,0,2016,0,0,0,0
v1-D-b256,v1,D,256,337,337,1,2032,3.7874,8.2268,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,338,338,1,2032,3.7162,8.2536,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,339,339,5,2032,0.0581,0.0308,0,2016,0,0,0,0
v1-D-b256,v1,D,256,340,340,2,2032,4.2435,2.0121,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,341,341,1,2032,2.6917,2.7528,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,342,342,1,2032,1.1532,7.8802,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,343,343,1,2032,3.4636,7.9374,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,344,344,1,672,0.1832,0.3614,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,345,345,6,2032,0.0627,0.0467,0,2016,0,0,0,0
v1-D-b256,v1,D,256,346,346,1,1360,2.0101,2.851,0,16,0,0,5,419430400
v1-D-b256,v1,D,256,347,347,1,2032,0.0582,0.0483,0,2016,0,0,0,0
v1-D-b256,v1,D,256,348,348,1,288,0.2543,0.121,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,349,349,1,2032,0.0566,0.0414,0,2016,0,0,0,0
v1-D-b256,v1,D,256,350,350,1,768,0.3663,0.635,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,351,351,7,2032,0.0586,0.0391,0,2016,0,0,0,0
v1-D-b256,v1,D,256,352,352,1,48,0.8743,0.1505,0,16,0,0,0,0
v1-D-b256,v1,D,256,353,353,1,816,0.2492,0.6725,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,354,354,1,48,0.9275,0.1463,0,16,0,0,0,0
v1-D-b256,v1,D,256,355,355,1,2032,1.1346,7.8012,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,356,356,1,432,2.5363,0.3889,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,357,357,1,784,0.5653,0.7228,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,358,358,1,2032,2.2069,7.9128,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,359,359,1,2032,3.5759,8.0776,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,360,360,2,2032,2.9516,0.6761,1776,1792,7,581959680,0,0
v1-D-b256,v1,D,256,361,361,1,1232,0.5039,1.9093,0,16,0,0,4,335544320
v1-D-b256,v1,D,256,362,362,1,2032,2.4255,7.8441,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,363,363,8,2032,0.058,0.0307,0,2016,0,0,0,0
v1-D-b256,v1,D,256,364,364,1,2032,3.6836,8.1085,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,365,365,1,2032,3.4009,8.1157,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,366,366,1,2032,3.0639,3.1986,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,367,367,1,2032,0.0627,0.0452,0,2016,0,0,0,0
v1-D-b256,v1,D,256,368,368,1,2032,1.1427,7.7997,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,369,369,1,1088,2.8091,1.7546,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,370,370,9,2032,0.0578,0.0305,0,2016,0,0,0,0
v1-D-b256,v1,D,256,371,371,1,2032,2.4054,7.9716,256,256,1,83886080,6,503316480
v1-D-b256,v1,D,256,372,372,1,2032,1.15,7.9523,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,373,373,2,768,3.9949,1.0722,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,374,374,1,2032,2.2624,7.8495,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,375,375,1,2032,3.8123,7.1661,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,376,376,1,2016,1.1266,7.8129,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,377,377,1,1024,4.9648,2.2515,752,768,3,246415360,1,83886080
v1-D-b256,v1,D,256,378,378,1,2032,1.1389,7.877,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,379,379,3,2032,5.1861,5.4776,1312,1792,6,429916160,0,0
v1-D-b256,v1,D,256,380,380,1,2032,1.3827,1.3571,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,381,381,1,2032,0.8438,3.2803,0,992,0,0,4,335544320
v1-D-b256,v1,D,256,382,382,1,544,0.1212,0.2299,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,383,383,1,2032,2.7751,7.8773,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,384,384,1,2032,3.509,8.1585,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,385,385,1,2032,3.6343,8.1327,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,386,386,3,2032,8.4714,7.0422,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,387,387,1,2032,1.1456,7.7888,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,388,388,1,2032,2.5702,7.9704,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,389,389,2,1936,2.1853,1.0765,1424,1536,6,466616320,1,83886080
v1-D-b256,v1,D,256,390,390,1,2032,1.1566,7.9191,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,391,391,1,960,1.0588,1.036,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,392,392,1,2032,1.4644,7.8432,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,393,393,1,1744,2.6835,5.375,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,394,394,2,2032,3.8609,2.2256,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,395,395,1,2032,1.6886,5.8856,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,396,396,1,2032,1.1385,7.8981,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,397,397,1,976,3.1281,1.334,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,398,398,2,1408,2.39,1.691,1008,1024,4,330301440,1,83886080
v1-D-b256,v1,D,256,399,399,1,2032,1.4261,1.4194,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,400,400,3,2032,1.5084,1.5018,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,401,401,1,2032,1.1392,7.7555,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,402,402,1,896,2.7265,1.1352,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,403,403,1,2032,2.1505,7.8358,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,404,404,1,2032,0.0582,0.0306,0,2016,0,0,0,0
v1-D-b256,v1,D,256,405,405,1,64,2.2438,0.2863,0,16,0,0,0,0
v1-D-b256,v1,D,256,406,406,1,2032,1.163,7.9857,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,407,407,4,2032,0.0599,0.0336,0,2016,0,0,0,0
v1-D-b256,v1,D,256,408,408,1,1376,2.9129,3.0292,0,112,0,0,5,419430400
v1-D-b256,v1,D,256,409,409,1,2032,2.892,8.1507,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,410,410,1,2032,5.0441,9.6834,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,411,411,1,2032,1.1399,7.9083,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,412,412,2,1104,3.0591,1.5149,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,413,413,1,1312,0.5416,2.6086,0,16,0,0,5,419430400
v1-D-b256,v1,D,256,414,414,2,208,1.9295,0.27,0,16,0,0,0,0
v1-D-b256,v1,D,256,415,415,1,2032,1.1639,7.9189,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,416,416,1,1168,0.4664,1.8247,0,0,0,0,4,335544320
v1-D-b256,v1,D,256,417,417,1,592,3.3143,0.6208,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,418,418,1,1792,1.6375,6.1617,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,419,419,1,912,2.6472,0.869,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,420,420,1,2032,1.1551,7.9201,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,421,421,1,1056,2.9744,1.0899,752,768,3,246415360,1,83886080
v1-D-b256,v1,D,256,422,422,1,2032,4.4181,4.6665,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,423,423,1,2032,1.1402,7.7718,0,128,0,0,7,587202560
v1-D-b256,v1,D,256,424,424,1,2032,2.7061,7.9612,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,425,425,1,2032,0.0598,0.0355,0,2016,0,0,0,0
v1-D-b256,v1,D,256,426,426,1,2032,0.0595,0.0503,0,2016,0,0,0,0
v1-D-b256,v1,D,256,427,427,1,2032,2.5019,7.8234,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,428,428,1,2032,3.5226,3.7204,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,429,429,1,880,0.2857,0.7889,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,430,430,1,2032,1.9628,7.9136,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,431,431,1,2032,3.3402,8.1157,0,192,0,0,7,587202560
v1-D-b256,v1,D,256,432,432,1,2032,3.5239,8.168,0,32,0,0,7,587202560
v1-D-b256,v1,D,256,433,433,1,2032,3.4944,8.1841,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,434,434,1,672,2.4612,0.6588,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,435,435,4,2032,2.1243,2.1425,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,436,436,1,2032,1.1429,7.7862,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,437,437,1,2032,1.1538,8.0122,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,438,438,1,1744,4.08,5.4724,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,439,439,1,2032,3.2715,8.242,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,440,440,1,2032,3.6127,8.2718,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,441,441,1,496,2.2946,0.3916,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,442,442,2,2032,1.6752,1.3682,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,443,443,2,2032,1.4315,1.4084,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,444,444,1,2032,1.5775,1.5704,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,445,445,1,2032,3.098,3.1939,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,446,446,1,704,0.2171,0.4005,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,447,447,1,2032,0.0587,0.0313,0,2016,0,0,0,0
v1-D-b256,v1,D,256,448,448,2,2032,2.1309,1.6939,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,449,449,2,2032,2.8708,2.954,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,450,450,1,2032,1.1425,7.7776,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,451,451,1,1024,3.7903,2.56,752,768,3,246415360,1,83886080
v1-D-b256,v1,D,256,452,452,1,48,0.0361,0.0413,0,0,0,0,0,0
v1-D-b256,v1,D,256,453,453,1,48,0.024,0.022,0,16,0,0,0,0
v1-D-b256,v1,D,256,454,454,1,2032,5.8278,6.1712,1312,1792,6,429916160,0,0
v1-D-b256,v1,D,256,455,455,1,2032,1.148,7.8111,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,456,456,1,2032,2.9126,7.3182,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,457,457,3,2032,1.8164,1.8356,1248,1792,5,408944640,0,0
v1-D-b256,v1,D,256,458,458,1,2032,1.0196,4.9584,0,592,0,0,5,419430400
v1-D-b256,v1,D,256,459,459,1,752,0.2283,0.4571,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,460,460,1,1472,2.3143,3.2468,0,112,0,0,5,419430400
v1-D-b256,v1,D,256,461,461,1,2032,2.7323,2.8386,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,462,462,1,2032,1.159,7.8823,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,463,463,1,2032,2.6512,8.0459,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,464,464,1,2032,2.5405,8.0288,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,465,465,1,2032,2.37,8.0055,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,466,466,1,800,1.3199,0.8686,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,467,467,1,80,0.1485,0.0955,0,16,0,0,0,0
v1-D-b256,v1,D,256,468,468,1,2032,0.0584,0.0321,0,2016,0,0,0,0
v1-D-b256,v1,D,256,469,469,1,2032,1.1377,7.7728,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,470,470,1,2032,2.3771,8.0039,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,471,471,5,2032,2.9997,3.1308,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,472,472,1,1776,0.9008,5.2322,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,473,473,1,1152,2.2353,1.8386,0,112,0,0,4,335544320
v1-D-b256,v1,D,256,474,474,1,320,1.2693,0.2317,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,475,475,1,2032,1.435,7.7764,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,476,476,1,784,2.205,0.647,752,768,3,246415360,0,0
v1-D-b256,v1,D,256,477,477,1,2032,1.1767,8.1231,0,0,0,0,7,587202560
v1-D-b256,v1,D,256,478,478,2,2032,4.0659,4.2623,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,479,479,1,912,0.3011,0.8344,0,16,0,0,3,251658240
v1-D-b256,v1,D,256,480,480,2,2032,1.8708,1.0637,1680,1792,7,550502400,0,0
v1-D-b256,v1,D,256,481,481,1,2032,1.5511,5.7447,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,482,482,1,2032,1.5972,1.6234,1792,1792,7,587202560,0,0
v1-D-b256,v1,D,256,483,483,1,176,0.0467,0.0423,0,16,0,0,0,0
v1-D-b256,v1,D,256,484,484,1,2032,1.1436,7.7952,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,485,485,1,2032,2.5938,7.9044,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,486,486,3,2032,0.0609,0.049,0,2016,0,0,0,0
v1-D-b256,v1,D,256,487,487,1,2032,2.7931,7.9108,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,488,488,1,784,2.5278,0.9145,0,112,0,0,3,251658240
v1-D-b256,v1,D,256,489,489,1,1376,1.5039,2.8228,0,112,0,0,5,419430400
v1-D-b256,v1,D,256,490,490,1,1856,2.4975,5.8571,0,16,0,0,6,503316480
v1-D-b256,v1,D,256,491,491,1,1680,0.8131,4.7894,0,112,0,0,6,503316480
v1-D-b256,v1,D,256,492,492,1,224,3.1097,0.3892,0,112,0,0,0,0
v1-D-b256,v1,D,256,493,493,2,1312,1.3062,2.2809,496,512,2,162529280,3,251658240
v1-D-b256,v1,D,256,494,494,1,2032,3.8553,4.0556,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,495,495,1,2032,1.1562,7.8894,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,496,496,1,2032,2.5749,7.9083,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,497,497,1,1456,0.8829,3.1567,0,16,0,0,5,419430400
v1-D-b256,v1,D,256,498,498,1,1360,1.9652,2.8766,0,112,0,0,5,419430400
v1-D-b256,v1,D,256,499,499,1,2032,2.5906,7.9659,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,500,500,1,2032,3.2736,8.2389,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,501,501,1,2032,0.0582,0.0314,0,2016,0,0,0,0
v1-D-b256,v1,D,256,502,502,1,2032,3.1528,8.0493,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,503,503,1,2032,3.3917,8.2182,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,504,504,1,2032,3.6474,8.1782,512,512,2,167772160,5,419430400
v1-D-b256,v1,D,256,505,505,1,608,0.1525,0.2944,0,112,0,0,2,167772160
v1-D-b256,v1,D,256,506,506,1,2032,4.4714,4.7206,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,507,507,1,2032,1.1583,7.8862,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,508,508,2,2032,5.906,4.8519,1776,1792,7,581959680,0,0
v1-D-b256,v1,D,256,509,509,1,2032,1.1438,7.7861,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,510,510,1,704,1.7582,0.6029,0,16,0,0,2,167772160
v1-D-b256,v1,D,256,511,511,1,2032,1.2121,7.8536,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,512,512,1,2032,2.5498,6.7484,0,160,0,0,6,503316480
v1-D-b256,v1,D,256,513,513,1,2032,1.1531,8.0309,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,514,514,1,2032,2.048,7.9063,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,515,515,1,240,1.9802,0.2889,0,112,0,0,0,0
v1-D-b256,v1,D,256,516,516,1,2032,1.1611,7.9718,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,517,517,1,2032,2.3803,2.4584,1504,1792,6,492830720,0,0
v1-D-b256,v1,D,256,518,518,1,48,0.04,0.0413,0,16,0,0,0,0
v1-D-b256,v1,D,256,519,519,1,2032,1.151,7.902,0,80,0,0,7,587202560
v1-D-b256,v1,D,256,520,520,1,2032,3.3535,8.1272,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,521,521,1,2032,3.3748,8.2631,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,522,522,2,2032,3.3537,8.3309,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,523,523,2,2032,3.5504,1.7402,1776,1792,7,581959680,0,0
v1-D-b256,v1,D,256,524,524,2,2032,0.8446,0.9607,1520,1536,6,498073600,1,83886080
v1-D-b256,v1,D,256,525,525,1,2032,1.1379,7.8164,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,526,526,1,2032,3.3784,8.2321,0,16,0,0,7,587202560
v1-D-b256,v1,D,256,527,527,1,2032,3.2769,8.2459,0,112,0,0,7,587202560
v1-D-b256,v1,D,256,528,528,1,432,1.8884,0.3412,0,16,0,0,1,83886080
v1-D-b256,v1,D,256,529,529,1,480,0.3535,0.1381,0,112,0,0,1,83886080
v1-D-b256,v1,D,256,530,530,3,2032,0.9901,0.9256,1792,1792,7,587202560,0,0
